Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1374672067300327427,"RT @studyinamerica_ : Join in on work-study programs to improve your value as both a student and professional while in college

#studyinusa #studyabroad #studywithAHEC #studyinamerica #studyincanada #internationalstudents #campusemployment  #ahecltd #CPT #highereducation #CurricularPracticalTraining https://t.co/4CT7KCMZJQ",studyinamericaguru,imranvaghoo,2021-03-24T10:38:55.000Z,Wed Mar 24 10:38:55 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,11,0,photo,https://pbs.twimg.com/media/ExPHcITXIAATdSr.jpg,https://pbs.twimg.com/media/ExPHcIVWEAI8MsD.jpg,,
1374672044894400515,"Checking out USA/UK for higher studies?

Join the USA/UK Applications Day at the SIEC Bangalore Branch.

Schedule - 27th March 2021, 10 AM to 6 PM
Venue - SIEC Bangalore
Call/WhatsApp: 9779046382
Email: enquiry@siecindia.com 

#studyinuk  #studyinukwithoutielts #studyinusa https://t.co/kCPz2V1eD0",SIEC Education,sieceducation,2021-03-24T10:38:50.000Z,Wed Mar 24 10:38:50 +0000 2021,0,0,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,,3,0,photo,https://pbs.twimg.com/media/ExPQ8JpWgAIM16I.jpg,,,
1374661616957018112,"Join in on work-study programs to improve your value as both a student and professional while in college

#studyinusa #studyabroad #studywithAHEC #studyinamerica #studyincanada #internationalstudents #campusemployment  #ahecltd #CPT #highereducation #CurricularPracticalTraining https://t.co/4CT7KCMZJQ",Study in N. America,studyinamerica_,2021-03-24T09:57:24.000Z,Wed Mar 24 09:57:24 +0000 2021,1,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,11,0,photo,https://pbs.twimg.com/media/ExPHcITXIAATdSr.jpg,https://pbs.twimg.com/media/ExPHcIVWEAI8MsD.jpg,,
1374655558226112518,"#happy #teamIVY is celebrating  1 more visa for the day for #USA
https://t.co/e3u4yjvG20
#IVYOverseasUSA #AbroadEducationUSA #StudyAbroadUSA #OverseasEducationUSA #HigherEducationUSA #StudyinUSA #BestUKConsultancy https://t.co/75kEpun5FP",IVY Overseas,OverseasIvy,2021-03-24T09:33:19.000Z,Wed Mar 24 09:33:19 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://www.ivyoverseas.com/ ,10,0,photo,https://pbs.twimg.com/media/ExPB7vMVoAUTipW.jpg,,,
1374651757251371009,"RT @AlliancesGlobal : Study in the USA ???? ????
USA universities now accept Duolingo English test scores for Fall (August) 2021 intake
Join us for the Virtual Study in the USA Fair on:
?? 26th March ? 1.00 pm (IST) 
 Register Now: https://t.co/4pihVgs2zV 

#study #studyinusa #duolingo #virtualfair https://t.co/CMOqe3Uat7",Interface Alliances Global Education,AlliancesGlobal,2021-03-24T09:18:13.000Z,Wed Mar 24 09:18:13 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://zcu.io/RpEB ,4,0,photo,https://pbs.twimg.com/media/ExE6M7BVoAA2co1.jpg,,,
1374651735042449408,"RT @AlliancesGlobal : ?? Start Your Pharmacy Career at the University of Kansas, USA: ?????????? ?????? ?????? Upcoming ???????????? ?? ????

Join us for the Virtual Study in the USA Fair on:
?? 26th March ? 1.00 pm (IST)
https://t.co/4pihVgs2zV

#studyinusa #usa #studypharmacy #studypharmacyabroad https://t.co/evAzWgpn91",Interface Alliances Global Education,AlliancesGlobal,2021-03-24T09:18:08.000Z,Wed Mar 24 09:18:08 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://zcu.io/RpEB ,4,0,photo,https://pbs.twimg.com/media/ExJZ9SdVgAAxcUg.jpg,,,
1374650694855053315,Call us and Apply for #USA #StudyInUSA #USStudentVisa #ApplyForUSA #AgileGlobal #AgileGlobalConsultants https://t.co/MqtEhscOZg,Agile Global,AgileGlobal_,2021-03-24T09:14:00.000Z,Wed Mar 24 09:14:00 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,6,0,photo,https://pbs.twimg.com/media/ExO9hU1VkAEL1Mq.jpg,,,
1374626032557379584,"#California has it all! #California boasts one of the largest economies in the world and is an international epicenter for the entertainment, information, education, and technology industries.  #studyincalifornia #studyinusa https://t.co/AoZnDY1O3x",TcollegedayZ,TcollegedayZ,2021-03-24T07:36:00.000Z,Wed Mar 24 07:36:00 +0000 2021,0,0,en,"<a href=""https://www.semrush.com/"" rel=""nofollow"">SEMrush Social Media Tool</a>",Tweet,,4,0,photo,https://pbs.twimg.com/media/ExOZXGoWQAM-frM.jpg,,,
1374625426107113474,"#happy #teamIVY is celebrating  1 more visa for the day for #USA
https://t.co/e3u4yjvG20
#IVYOverseasUSA #AbroadEducationUSA #StudyAbroadUSA #OverseasEducationUSA #HigherEducationUSA #StudyinUSA #BestUKConsultancy https://t.co/mvU9wAsUs0",IVY Overseas,OverseasIvy,2021-03-24T07:33:35.000Z,Wed Mar 24 07:33:35 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://www.ivyoverseas.com/ ,10,0,photo,https://pbs.twimg.com/media/ExOmiFtU8AQ5pdA.jpg,,,
1374620157218189316,"Study in USA, UK, Canada, Australia &amp; Europe
Don't Let your future plans wait for Covid19 to go. Connect with us online @comfort of your home. #scholarships2021 #StudyinUSA #StudyinUK #StudyinAustralia #StudyinEurope #StudyinCanada #AbroadEducation #BestVisaConsultancy https://t.co/J2t948WOG3",Global Degrees,DegreesGlobal,2021-03-24T07:12:39.000Z,Wed Mar 24 07:12:39 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,8,1,photo,https://pbs.twimg.com/media/ExOhsviVkAELnv1.jpg,,,
1374617892810014720,"RT @USinNigeria : Join United States Diplomat Madison Conoley on Rave 91.7 FM Osogbo at 9:00 a.m. tomorrow.   
#Diplomacy #USinNigeria #StudyinUSA #InvestinginNigeria https://t.co/Ae1hwPUKyl",Inside Ò?ogbo,InsideOsogbo,2021-03-24T07:03:39.000Z,Wed Mar 24 07:03:39 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/ExL1SU_UcAE47OV.jpg,,,
1374616820435578882,"RT @USinNigeria : Join United States Diplomat Madison Conoley on Rave 91.7 FM Osogbo at 9:00 a.m. tomorrow.   
#Diplomacy #USinNigeria #StudyinUSA #InvestinginNigeria https://t.co/Ae1hwPUKyl",Rommy,rommy_idgaff,2021-03-24T06:59:23.000Z,Wed Mar 24 06:59:23 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/ExL1SU_UcAE47OV.jpg,,,
1374611640054734850,"https://t.co/e3u4yjvG20
#IVYOverseasUSA #AbroadEducationUSA #StudyAbroadUSA #OverseasEducationUSA #HigherEducationUSA #StudyinUSA #BestUKConsultancy https://t.co/x5YKdfZ3lq",IVY Overseas,OverseasIvy,2021-03-24T06:38:48.000Z,Wed Mar 24 06:38:48 +0000 2021,0,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://www.ivyoverseas.com/ ,7,0,photo,https://pbs.twimg.com/media/ExOZ_rvUUAEYLu6.jpg,,,
1374610547702964224,"RT @USinNigeria : Join United States Diplomat Madison Conoley on Rave 91.7 FM Osogbo at 9:00 a.m. tomorrow.   
#Diplomacy #USinNigeria #StudyinUSA #InvestinginNigeria https://t.co/Ae1hwPUKyl",Olufemi Olanipekun,FMOlanipekun,2021-03-24T06:34:28.000Z,Wed Mar 24 06:34:28 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/ExL1SU_UcAE47OV.jpg,,,
1374608536341082112,"#happy #teamIVY is celebrating visa for the day for #USA
https://t.co/e3u4yjvG20
#IVYOverseasUSA #AbroadEducationUSA #StudyAbroadUSA #OverseasEducationUSA #HigherEducationUSA #StudyinUSA #BestUKConsultancy https://t.co/UWaGifiQHE",IVY Overseas,OverseasIvy,2021-03-24T06:26:28.000Z,Wed Mar 24 06:26:28 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://www.ivyoverseas.com/ ,10,0,photo,https://pbs.twimg.com/media/ExOXJ-uVcAM68qO.jpg,,,
1374601895067721729,?????????????????? Lane Community College ?? 3 ?????? ?????? #????????? #KorPunGun #??????????????? #??????????????????? #StudyinUSA #CommunityCollege #UniversityTransfer #HighSchoolCompletion #LaneCC #LaneCommunityCollege https://t.co/kuD5TVkG5K,KorPunGun,KorPunGun,2021-03-24T06:00:05.000Z,Wed Mar 24 06:00:05 +0000 2021,0,0,th,"<a href=""https://publer.io"" rel=""nofollow"">publer.io</a>",Tweet,,10,0,photo,https://pbs.twimg.com/media/ExORI1VXEAEjqFV.jpg,,,
1374571472895762434,"RT @USEFP : The Fulbright selection process is highly competitive, and the success depends on several factors. Please consult the Important Questions section on our website before filling the application form. 

#USEFP #Fulbright #Scholarship #StudyInUSA #HigherEducation #USPAK https://t.co/SfQ59X6rv7",Pakistan-U.S. Alumni Network,PakUSAlumni,2021-03-24T03:59:12.000Z,Wed Mar 24 03:59:12 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,6,0,photo,https://pbs.twimg.com/media/ExK0rW2XEAQrKHT.jpg,,,
1374570051500707841,"Do you want to study in the USA?
Pursue your Bachelors or Masters degree from Felician University 
Call: 9904277799

#StudyInUSA #USAStudentVisa #USAVisa #USA #FelicianUniversity #newjersey #NewYork #Fall2021 #Fall2021Intake
#bestvisaconsultants #Dhrron #DhrronConsultancy https://t.co/WCyw2o6bgG",Dhrron Consultancy,Dhrron,2021-03-24T03:53:33.000Z,Wed Mar 24 03:53:33 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,12,0,photo,https://pbs.twimg.com/media/ExNz6HfWQAIE2bI.jpg,,,
1374561370293829634,"RT @USinNigeria : Join United States Diplomat Madison Conoley on Rave 91.7 FM Osogbo at 9:00 a.m. tomorrow.   
#Diplomacy #USinNigeria #StudyinUSA #InvestinginNigeria https://t.co/Ae1hwPUKyl",Jomiloju,Jomilojju,2021-03-24T03:19:03.000Z,Wed Mar 24 03:19:03 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/ExL1SU_UcAE47OV.jpg,,,
1374484224661626880,"RT @USinNigeria : Join United States Diplomat Madison Conoley on Rave 91.7 FM Osogbo at 9:00 a.m. tomorrow.   
#Diplomacy #USinNigeria #StudyinUSA #InvestinginNigeria https://t.co/Ae1hwPUKyl",Sheriphdeen,ASA_Merit,2021-03-23T22:12:30.000Z,Tue Mar 23 22:12:30 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/ExL1SU_UcAE47OV.jpg,,,
1374483898306990089,"RT @USinNigeria : Join United States Diplomat Madison Conoley on Rave 91.7 FM Osogbo at 9:00 a.m. tomorrow.   
#Diplomacy #USinNigeria #StudyinUSA #InvestinginNigeria https://t.co/Ae1hwPUKyl",Emerald Loveth,loveth_emerald,2021-03-23T22:11:12.000Z,Tue Mar 23 22:11:12 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/ExL1SU_UcAE47OV.jpg,,,
1374481463089885192,"RT @USinNigeria : Join United States Diplomat Madison Conoley on Rave 91.7 FM Osogbo at 9:00 a.m. tomorrow.   
#Diplomacy #USinNigeria #StudyinUSA #InvestinginNigeria https://t.co/Ae1hwPUKyl",Real NEWLYrated,NEWLYrated,2021-03-23T22:01:32.000Z,Tue Mar 23 22:01:32 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/ExL1SU_UcAE47OV.jpg,,,
1374475805766479875,"RT @USinNigeria : Join United States Diplomat Madison Conoley on Rave 91.7 FM Osogbo at 9:00 a.m. tomorrow.   
#Diplomacy #USinNigeria #StudyinUSA #InvestinginNigeria https://t.co/Ae1hwPUKyl",Olusola Oyelami,lamie_oye,2021-03-23T21:39:03.000Z,Tue Mar 23 21:39:03 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/ExL1SU_UcAE47OV.jpg,,,
1374452825200025606,"RT @USinNigeria : Join United States Diplomat Madison Conoley on Rave 91.7 FM Osogbo at 9:00 a.m. tomorrow.   
#Diplomacy #USinNigeria #StudyinUSA #InvestinginNigeria https://t.co/Ae1hwPUKyl",Babajide,JideTona14,2021-03-23T20:07:44.000Z,Tue Mar 23 20:07:44 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/ExL1SU_UcAE47OV.jpg,,,
1374436668921454592,"RT @USEFP : The Fulbright selection process is highly competitive, and the success depends on several factors. Please consult the Important Questions section on our website before filling the application form. 

#USEFP #Fulbright #Scholarship #StudyInUSA #HigherEducation #USPAK https://t.co/SfQ59X6rv7",Waqar Ahmed,Waqar_999,2021-03-23T19:03:32.000Z,Tue Mar 23 19:03:32 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,6,0,photo,https://pbs.twimg.com/media/ExK0rW2XEAQrKHT.jpg,,,
1374434423622361101,"RT @USinNigeria : Join United States Diplomat Madison Conoley on Rave 91.7 FM Osogbo at 9:00 a.m. tomorrow.   
#Diplomacy #USinNigeria #StudyinUSA #InvestinginNigeria https://t.co/Ae1hwPUKyl",#Ban Open Grazing,RhymesmanMc,2021-03-23T18:54:37.000Z,Tue Mar 23 18:54:37 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/ExL1SU_UcAE47OV.jpg,,,
1374433833190223887,"RT @USinNigeria : Join United States Diplomat Madison Conoley on Rave 91.7 FM Osogbo at 9:00 a.m. tomorrow.   
#Diplomacy #USinNigeria #StudyinUSA #InvestinginNigeria https://t.co/Ae1hwPUKyl",George,O_G_Log,2021-03-23T18:52:16.000Z,Tue Mar 23 18:52:16 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/ExL1SU_UcAE47OV.jpg,,,
1374430601307058188,"Join United States Diplomat Madison Conoley on Rave 91.7 FM Osogbo at 9:00 a.m. tomorrow.   
#Diplomacy #USinNigeria #StudyinUSA #InvestinginNigeria https://t.co/Ae1hwPUKyl",U.S. Mission Nigeria,USinNigeria,2021-03-23T18:39:25.000Z,Tue Mar 23 18:39:25 +0000 2021,38,12,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,4,0,photo,https://pbs.twimg.com/media/ExL1SU_UcAE47OV.jpg,,,
1374373931876937736,"RT @USEFP : The Fulbright selection process is highly competitive, and the success depends on several factors. Please consult the Important Questions section on our website before filling the application form. 

#USEFP #Fulbright #Scholarship #StudyInUSA #HigherEducation #USPAK https://t.co/SfQ59X6rv7",????? ????? ???s,aajeel_dars,2021-03-23T14:54:14.000Z,Tue Mar 23 14:54:14 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,6,0,photo,https://pbs.twimg.com/media/ExK0rW2XEAQrKHT.jpg,,,
1374370535400996866,"RT @DrCletusBassey : @LeadimpactUni scholarship for Africa only. 

Registration with ?????? https://t.co/nmsr54AEQU

Shalom!
.
#schoolofprophets #scholarshipabroad #studyinusa https://t.co/eLVNG1l9Dl",LeadImpact University,LeadimpactUni,2021-03-23T14:40:44.000Z,Tue Mar 23 14:40:44 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,http://www.leadimpactuniversity.com ,3,1,photo,https://pbs.twimg.com/media/ExK-VBhVcBASnb-.jpg,,,
1374370117488873476,"@LeadimpactUni scholarship for Africa only. 

Registration with ?????? https://t.co/nmsr54AEQU

Shalom!
.
#schoolofprophets #scholarshipabroad #studyinusa https://t.co/eLVNG1l9Dl",cletus Bassey,DrCletusBassey,2021-03-23T14:39:05.000Z,Tue Mar 23 14:39:05 +0000 2021,2,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,http://www.leadimpactuniversity.com ,3,1,photo,https://pbs.twimg.com/media/ExK-VBhVcBASnb-.jpg,,,
1374370051130806274,"RT @USEFP : The Fulbright selection process is highly competitive, and the success depends on several factors. Please consult the Important Questions section on our website before filling the application form. 

#USEFP #Fulbright #Scholarship #StudyInUSA #HigherEducation #USPAK https://t.co/SfQ59X6rv7",Nasrullah,nazscientist,2021-03-23T14:38:49.000Z,Tue Mar 23 14:38:49 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,6,0,photo,https://pbs.twimg.com/media/ExK0rW2XEAQrKHT.jpg,,,
1374368239124242443,#IMFS #IMFSHyderabad #StudyAbroad #AbroadEducation #StudyInUSA #AmericanUniversity #Education #OnlyIMFS #UsaStudy #umbc #texas #njit #umass #UsaStudy #stueyinusq #universityoftexas #arizonastateuniversity #rochesteruniversity #northernarizona #universityofdayton #spaceuniversity,IMFS Hyderabad,imfshyd,2021-03-23T14:31:37.000Z,Tue Mar 23 14:31:37 +0000 2021,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,21,0,,,,,
1374368209466449922,"RT @USEFP : The Fulbright selection process is highly competitive, and the success depends on several factors. Please consult the Important Questions section on our website before filling the application form. 

#USEFP #Fulbright #Scholarship #StudyInUSA #HigherEducation #USPAK https://t.co/SfQ59X6rv7",M.Usman Zafar Khan,usmanzafarkhan,2021-03-23T14:31:30.000Z,Tue Mar 23 14:31:30 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,6,0,photo,https://pbs.twimg.com/media/ExK0rW2XEAQrKHT.jpg,,,
1374359548488736776,"The Fulbright selection process is highly competitive, and the success depends on several factors. Please consult the Important Questions section on our website before filling the application form. 

#USEFP #Fulbright #Scholarship #StudyInUSA #HigherEducation #USPAK https://t.co/SfQ59X6rv7",USEFP,USEFP,2021-03-23T13:57:05.000Z,Tue Mar 23 13:57:05 +0000 2021,16,5,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,6,0,photo,https://pbs.twimg.com/media/ExK0rW2XEAQrKHT.jpg,,,
